Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,LotFrontage,MasVnrArea,GarageYrBlt,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
736,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasW,Fa,N,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,N,WD,Normal,-0.4285714285714286,0.0,-1.609756097560976,0.32352941176470584,0.0444039355909229,0.6666666666666665,0.75,0.304347826086957,0.3333333333333357,0.06909992912827782,0.0,0.20976027397260272,0.14402618657937807,0.1252868288205599,0.43002421307506056,0.0,0.2701582516955539,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.5,0.22566995768688292,0.0,0.623400365630713,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,163000
737,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stone,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.7560975609756098,0.4117647058823529,0.03385916941269952,0.2222222222222222,0.375,0.5652173913043477,0.0,0.0,0.0,0.0,0.0,0.16200091785222578,0.0,0.0,0.13300678221552373,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.5,0.2820874471086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,93500
738,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,0.14285714285714288,0.0,0.6097560975609756,0.2352941176470588,0.04282876440206595,0.7777777777777777,0.5,0.9637681159420293,0.9166666666666643,0.0,0.0,0.38227739726027393,0.14615384615384616,0.13010555300596605,0.4358353510895884,0.0,0.2763752825923135,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5641748942172073,0.0,0.21206581352833637,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,239900
739,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Alloca,-0.4285714285714286,0.0,-0.878048780487805,0.4117647058823529,0.0444039355909229,0.4444444444444445,0.5,0.8333333333333339,0.6333333333333329,0.21261516654854715,0.0,0.0,0.19639934533551556,0.19871500688389168,0.0,0.0,0.16314996232102486,1.0,0.0,1.0,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.0,0.0,0.14002333722287047,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,179000
740,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-0.19047619047619052,0.0,0.5853658536585367,0.2352941176470588,0.03745355114632265,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,0.0,0.0,0.3698630136986301,0.14140752864157122,0.1216154199173933,0.41840193704600487,0.0,0.2626224566691786,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.4033850493653032,0.21820303383897313,0.10237659963436929,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,190000
741,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,Gd,Y,WD,Abnorml,-0.4285714285714286,0.0,-1.707317073170732,0.2941176470588235,0.03879501741101685,0.4444444444444445,0.75,0.27536231884058004,0.8666666666666671,0.0,0.0,0.11301369863013698,0.04320785597381342,0.09958696649839374,0.3215496368038741,0.0,0.20685757347400152,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.41666666666666663,0.0,0.5,0.2538787023977433,0.31505250875145857,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,132000
742,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.19047619047619052,0.0,-0.4390243902439025,0.0,0.02555797050643857,0.5555555555555556,0.875,0.6449275362318847,0.7666666666666657,0.147413182140326,0.0,0.03424657534246575,0.14926350245499184,0.13262964662689306,0.0,0.0,0.10889223813112284,0.3333333333333333,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.20310296191819463,0.19603267211201866,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,142000
743,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-0.19047619047619052,0.6506024096385542,0.48780487804878053,0.0,0.03341980415527355,0.6666666666666665,0.5,0.9275362318840585,0.8500000000000014,0.0,0.0,0.5774828767123288,0.22078559738134207,0.23290500229463054,0.0,0.0,0.19122079879427278,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.38011283497884346,0.14002333722287047,0.10054844606946983,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.25,179000
744,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Min2,TA,Attchd,RFn,TA,TA,Y,WD,Normal,0.04761904761904762,0.0,0.41463414634146345,0.3529411764705882,0.054154105026992916,0.4444444444444445,0.625,0.6594202898550723,0.8166666666666629,0.07866761162296244,0.0,0.032534246575342464,0.08510638297872342,0.25929325378614043,0.0,0.0,0.21288620949510173,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3385049365303244,0.352392065344224,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.8181818181818182,0.75,175000
745,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Normal,-1.3333333333333337,0.0,0.3170731707317074,0.588235294117647,0.019140433288929396,0.7777777777777777,0.5,0.8768115942028984,0.7166666666666686,0.1298724309000709,0.0,0.2585616438356164,0.2188216039279869,0.23015144561725562,0.0,0.0,0.1889600602863602,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.32581100141043723,0.11201866977829637,0.0,0.12681159420289856,0.3307086614173228,0.0,0.0,0.0,0.8181818181818182,0.5,180000
746,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD,Normal,1.5476190476190477,1.7409638554216866,0.34146341463414637,0.2352941176470588,0.03581761667718339,0.7777777777777777,1.0,0.7536231884057969,0.7666666666666657,0.1018781006378455,0.05427408412483039,0.20847602739726026,0.18690671031096565,0.1929784304726939,0.7457627118644068,0.0,0.4485681989449887,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.75,0.6666666666666666,0.5,0.5860366713681241,0.0,0.37294332723948814,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,299800
747,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD,Normal,-1.1102230246251565e-16,0.0,0.48780487804878053,0.2352941176470588,0.03503236813199654,0.6666666666666665,0.5,0.9275362318840585,0.8333333333333357,0.05315379163713679,0.0,0.2791095890410959,0.155810147299509,0.14823313446535108,0.6179176755447942,0.0,0.36209495101733236,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3906911142454161,0.2613768961493582,0.09872029250457039,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,236000
748,RM,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Mansard,CompShg,Stucco,Stucco,None,Gd,TA,Stone,TA,Fa,No,Unf,Unf,GasW,TA,N,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,N,WD,Normal,-0.19047619047619052,0.0,-0.7317073170731708,0.2941176470588235,0.04861062422585244,0.6666666666666665,0.75,0.05797101449275388,0.8833333333333329,0.0,0.0,0.5308219178082192,0.20294599018003276,0.22625057365764115,0.639225181598063,0.0,0.43443858327053503,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6093088857545839,0.2112018669778296,0.0,0.6992753623188406,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,265979
749,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,-0.4761904761904762,2.036144578313253,0.3902439024390244,0.0,0.04343639720488911,0.6666666666666665,0.5,0.8985507246376816,0.7666666666666657,0.16282778171509568,0.0,0.3428938356164383,0.281505728314239,0.3180357962368059,0.0,0.0,0.26111529766390357,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.3716502115655853,0.28004667444574094,0.10237659963436929,0.27898550724637683,0.0,0.0,0.0,0.0,0.1818181818181818,1.0,260400
750,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,Slab,TA,TA,No,Unf,Unf,Wall,TA,N,FuseF,TA,Mod,Gd,Detchd,Unf,TA,TA,N,WD,Normal,-0.9047619047619048,0.0,-0.8536585365853658,0.17647058823529413,0.03320946972352707,0.3333333333333333,0.25,0.5289855072463769,0.0,0.0,0.0,0.0,0.0,0.17301514456172556,0.2135593220338983,0.0,0.22513187641296156,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5833333333333334,0.0,0.25,0.1692524682651622,0.10735122520420069,0.0,0.3351449275362319,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,98000
751,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Attchd,Unf,TA,TA,N,WD,Normal,-0.6666666666666667,0.0,-0.5121951219512195,0.17647058823529413,0.035055738624412816,0.3333333333333333,0.75,0.27536231884058004,0.8999999999999986,0.0,0.0,0.2465753424657534,0.09427168576104747,0.10509407985314365,0.1685230024213075,0.0,0.15184626978146196,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.0,0.0,0.0,0.29250457038391225,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,96500
752,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-1.3571428571428574,0.0,0.5609756097560976,0.2352941176470588,0.03014793521699502,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,0.0,0.0,0.28253424657534243,0.10801963993453356,0.07480495640201928,0.3196125907990315,0.0,0.1857573474001507,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.2820874471086037,0.0,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,162000
753,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.4761904761904763,0.0,0.41463414634146345,0.0,0.03709364556311201,0.5555555555555556,0.5,0.9057971014492754,0.7833333333333314,0.21261516654854715,0.0,0.1194349315068493,0.24206219312602292,0.2661771454795778,0.0,0.0,0.21853805576488322,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.40620592383638926,0.19603267211201866,0.04936014625228519,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,217000
754,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.5238095238095238,1.072289156626506,0.6097560975609756,0.2352941176470588,0.041786440440300075,0.7777777777777777,0.5,0.9637681159420293,0.9166666666666643,0.0,0.0,0.44092465753424653,0.1685761047463175,0.16154199173932995,0.513317191283293,0.0,0.33232856066315,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6191819464033851,0.22403733955659275,0.09506398537477148,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,275500
755,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,RFn,TA,TA,Y,WD,Normal,-0.380952380952381,0.0,-0.2682926829268293,0.0,0.030989272943980926,0.5555555555555556,0.875,0.7028985507246386,0.9166666666666643,0.07778171509567683,0.3202170963364993,0.049229452054794516,0.1679214402618658,0.15878843506195503,0.0,0.0,0.1303692539562924,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.31029619181946405,0.1995332555425904,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,156000
756,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-1.6666666666666667,5.385542168674699,0.4634146341463415,0.8235294117647058,0.009021010072682231,0.5555555555555556,0.5,0.9202898550724647,0.8166666666666629,0.06750531537916371,0.0,0.148972602739726,0.1193126022913257,0.09362092703074804,0.3530266343825666,0.0,0.2142049736247174,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.31029619181946405,0.0,0.043875685557586835,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,172500
757,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-0.04761904761904763,0.0,0.6585365853658537,0.2352941176470588,0.04425903853794199,0.7777777777777777,0.5,0.9782608695652169,0.9500000000000028,0.0035435861091424525,0.0,0.3621575342465753,0.14173486088379705,0.12207434603028913,0.4368038740920097,0.0,0.2701582516955539,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.4076163610719323,0.16802800466744455,0.19195612431444242,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,212000
758,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Abnorml,0.047619047619047616,1.9759036144578312,-0.04878048780487805,0.2352941176470588,0.04821799995325901,0.5555555555555556,0.5,0.7681159420289863,0.46666666666666856,0.07760453579021971,0.0,0.10017123287671233,0.10998363338788872,0.07755851307939421,0.34576271186440677,0.0,0.19819140919366995,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.31029619181946405,0.3908984830805134,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,158900
759,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-2.1428571428571432,2.1686746987951806,0.4634146341463415,0.8235294117647058,0.004580616513589941,0.6666666666666665,0.5,0.9202898550724647,0.8166666666666629,0.09727143869596032,0.0,0.08347602739726027,0.12176759410801966,0.09706287287746673,0.36029055690072637,0.0,0.21985681989449884,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.31029619181946405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,179400
760,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Normal,-0.19047619047619052,3.0903614457831328,0.3658536585365854,0.2352941176470588,0.05121409708102549,0.7777777777777777,0.5,0.8913043478260878,0.75,0.009922041105598866,0.04341926729986431,0.5128424657534246,0.21571194762684126,0.2280862781092244,0.5825665859564164,0.0,0.4139035418236624,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.5303244005641748,0.25904317386231035,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.25,290000
761,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Ex,Ex,Y,WD,Normal,0.04761904761904762,0.0,0.6829268292682927,0.0,0.03645796816938933,0.5555555555555556,0.625,0.6304347826086953,0.14999999999999858,0.10843373493975904,0.0,0.10787671232876711,0.14140752864157122,0.1216154199173933,0.0,0.0,0.0998492840994725,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.25,0.21156558533145275,0.0,0.0,0.0,0.0,0.0,0.0,0.02903225806451613,0.8181818181818182,0.75,127500
762,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,GasA,TA,Y,SBrkr,Fa,Min1,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.3658536585365854,0.05882352941176469,0.02622636658954404,0.4444444444444445,0.5,0.37681159420289845,0.0,0.07175761871013465,0.0,0.3167808219178082,0.18739770867430444,0.2218907755851308,0.0,0.0,0.18217784476262244,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.31029619181946405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,100000
763,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Con,Normal,0.14285714285714288,0.0,0.7073170731707318,0.2352941176470588,0.03430788286709201,0.6666666666666665,0.5,0.9927536231884062,0.9833333333333343,0.004252303330970942,0.0,0.3133561643835616,0.12373158756137481,0.09866911427260211,0.3791767554479419,0.0,0.22852298417483047,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.4330042313117066,0.19719953325554257,0.08226691042047532,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,215200
764,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.6190476190476191,4.054216867469879,0.4634146341463415,0.2352941176470588,0.03800042066886349,0.7777777777777777,0.5,0.9202898550724647,0.8166666666666629,0.2060595322466336,0.0,0.03809931506849315,0.20490998363338792,0.21431849472234968,0.5312348668280872,0.0,0.382629992464205,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6036671368124118,0.0,0.2340036563071298,0.0,0.0,0.375,0.0,0.0,0.5454545454545454,0.75,337000
765,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,Gd,PConc,Gd,Gd,Av,LwQ,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-1.8571428571428577,0.0,0.3658536585365854,0.588235294117647,0.03855663838837084,0.7777777777777777,0.5,0.8913043478260878,0.7666666666666657,0.07742735648476258,0.7170963364993215,0.0,0.24451718494271688,0.2661771454795778,0.0,0.0,0.21853805576488322,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3392101551480959,0.0,0.054844606946983544,0.0,0.0,0.45,0.0,0.0,0.2727272727272727,0.0,270000
766,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial,0.28571428571428575,1.7108433734939759,0.6829268292682927,0.0,0.06210474654700974,0.8888888888888888,0.5,0.9855072463768124,0.9666666666666686,0.0,0.0,0.6412671232876712,0.2451718494271686,0.2689307021569527,0.0,0.0,0.2207987942727958,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.41748942172073344,0.0,0.3180987202925046,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,264132
767,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal,0.5238095238095238,0.2530120481927711,0.1951219512195122,0.2352941176470588,0.04263245226576924,0.6666666666666665,0.5,0.8405797101449277,0.6333333333333329,0.06980864635010631,0.0,0.2508561643835616,0.16039279869067105,0.14823313446535108,0.35544794188861983,0.0,0.25998492840994725,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.34978843441466856,0.2660443407234539,0.1206581352833638,0.2826086956521739,0.0,0.0,0.0,0.03225806451612903,0.1818181818181818,1.0,196500
768,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Mod,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,0.28571428571428575,0.0,0.21951219512195125,0.17647058823529413,0.05238729580032251,0.5555555555555556,0.75,0.4927536231884062,0.5833333333333357,0.11693834160170093,0.0,0.13827054794520546,0.16088379705400982,0.14892152363469482,0.37142857142857144,0.0,0.266767143933685,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.41666666666666663,0.0,0.25,0.29830747531734836,0.28588098016336055,0.0,0.2826086956521739,0.0,0.0,0.0,0.08387096774193549,0.5454545454545454,0.5,160000
